4419-8043;0:0,1:3,2:4,5:2,6:5,7:6;3:1-4:1,7 P54823,Q3UFB7,P12023,Q3KNM2,P70372,Q91XD8,Q61510,P62259,Q80V62,P70196 D3ZD73,P35739,P08592,B0BNF6,B5DF91,Q499U1,D4A9N5,P62260,A0A0G2K5U0,B5DF45
6579-6708;0:1,1:2,3:0,4:6,5:4,6:7;2:5-7:5 Q80V62,P05480,Q9QUQ5,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,P25118 A0A0G2K5U0,Q9WUD9,Q91ZM1,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,A0A0G2JSU9
6579-7156;0:0,1:2,2:1,4:5,5:3,6:6;7:7 Q3UFB7,P05480,Q9QUQ5,P12023,Q80V62,P70372,P05627,P62259,Q61510,P25118 P35739,Q9WUD9,Q91ZM1,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,A0A0G2JSU9
6561-7155;0:0,1:2,3:1,4:5,5:3,6:6;7:4,7 Q80V62,P42227,Q61658,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,Q6ZQ88 A0A0G2K5U0,P52631,D4AEG9,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,F1MA31
6561-6673;0:1,1:2,2:0,4:6,5:4,6:7;3:5-7:3,5 Q3UFB7,P42227,Q61658,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q6ZQ88 P35739,P52631,D4AEG9,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,F1MA31
7155-7166;0:0,2:2,3:4,4:3,5:5,6:6;1:1,7-7:1 Q80V62,Q6DFW4,Q7TT16,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,P70196 A0A0G2K5U0,Q9QZ86,Q99NI4,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,B5DF45
4419-6585;0:2,3:7,4:1,5:0,6:4,7:6;2:5 P25801,Q61510,Q80V62,O35864,P12023,Q9CXV0,P70372,P62259,Q3UFB7,P05627 A0A0G2QC60,D4A9N5,A0A0G2K5U0,F7EUU4,P08592,G3V7Z7,B5DF91,P62260,P35739,P17325
7143-7155;0:0,2:2,3:4,4:3,5:5,6:6;1:1,7-7:1 Q80V62,Q60676,Q3ZT31,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,Q8BH80 A0A0G2K5U0,P53042,F1M998,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,Q9Z269
6579-7155;0:0,1:2,2:1,4:5,5:4,6:6;3:7-7:3 Q3UFB7,Q60676,Q3ZT31,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q8BH80 P35739,P53042,F1M998,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q9Z269
6673-7167;1:0,2:2,3:4,4:3,6:5,7:6;0:1,7-5:1,7 Q80V62,Q64337,O35367,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,Q61081 A0A0G2K5U0,O08623,D3ZVD7,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,A0A140TAG9
6555-7167;0:0,1:2,2:1,4:5,5:4,6:6;3:7-7:3,7 Q3UFB7,Q64337,O35367,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q61081 P35739,O08623,D3ZVD7,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,A0A140TAG9
6578-7145;0:0,1:2,2:1,4:5,5:3,6:6;3:7-7:4,7 Q3UFB7,P69566,P48540,P12023,Q80V62,P70372,Q61510,P62259,P05627,O35864 P35739,F1LVV3,F8WFL7,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,F7EUU4
6585-7166;0:0,1:2,3:1,4:5,5:4,6:6;7:7 Q80V62,O35864,P48540,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P69566 A0A0G2K5U0,F7EUU4,F8WFL7,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,F1LVV3
6169-7142;0:0,1:1,2:2,3:3,4:4,6:5;5:6,7-7:6,7 Q3UFB7,O35864,P48540,Q80V62,P12023,Q61510,P05627,P70372,P62259,P69566 P35739,F7EUU4,F8WFL7,A0A0G2K5U0,P08592,D4A9N5,P17325,B5DF91,P62260,F1LVV3
6673-7155;1:0,2:2,3:4,4:3,6:5,7:6;0:1,7-5:1,7 Q80V62,Q63844,Q8BWD2,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,Q9Z1R2 A0A0G2K5U0,P21708,D4AEE6,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,Q6MG49
6557-7155;0:0,1:2,2:1,4:5,5:3,6:6;3:7-7:7 Q3UFB7,Q63844,Q8BWD2,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q9Z1R2 P35739,P21708,D4AEE6,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q6MG49
4419-6559;0:3,1:0,2:5,4:1,6:4,7:6;3:2 P60710,A2ARI4,Q3UFB7,Q8R0N9,Q61510,P12023,P70372,P62259,Q80V62,Q9R190 P60711,Q9Z2H4,P35739,Q2TGK5,D4A9N5,P08592,B5DF91,P62260,A0A0G2K5U0,B2GV01
4229-8044;0:3,3:5,4:0,5:4,6:6,7:2;1:1,7 Q80V62,O55042,Q9QXE5,Q61510,P12023,P70372,P62259,Q920H4,Q3UFB7,P97310 A0A0G2K5U0,P37377,Q3MHS0,D4A9N5,P08592,B5DF91,P62260,P08911,P35739,D3ZP96
6585-6708;0:1,1:2,3:0,4:6,5:3,6:7;7:4 Q3UFB7,P01108,Q9D8V7,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q9CPQ3 P35739,P09416,G3V878,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,Q75Q41
6671-8044;0:1,1:3,3:5,5:2,6:4,7:6;2:0-4:0,7 Q3UFB7,P48678,P12023,O35160,P70372,P06684,Q61510,P62259,Q80V62,P60710 P35739,G3V8L3,P08592,P81062,B5DF91,A0A096P6L9,D4A9N5,P62260,A0A0G2K5U0,P60711
4165-6671;0:5,2:6,4:0,5:2,6:3,7:1;1:4,7-3:4,7 Q3UFB7,P60710,P06684,Q61510,P12023,Q80V62,P70372,O35160,P48678,P62259 P35739,P60711,A0A096P6L9,D4A9N5,P08592,A0A0G2K5U0,B5DF91,P81062,G3V8L3,P62260
6273-6671;0:2,1:1,2:0,4:6,5:5,6:4;3:7-7:3,7 Q3UFB7,O35864,P12023,P42866,Q80V62,P70372,Q9QYK5,Q61510,P05627,P62259 P35739,F7EUU4,P08592,P33535,A0A0G2K5U0,B5DF91,D4A6E6,D4A9N5,P17325,P62260
4350-6671;0:6,1:5,2:2,5:1,6:3,7:7;3:4-4:4 Q99JX7,Q80V62,Q61510,P26361,Q3UFB7,Q8R0C3,P70372,P62259,P12023,Q6P5F9 F1MA52,A0A0G2K5U0,D4A9N5,A0A0G2K3B1,P35739,F7F9X9,B5DF91,P62260,P08592,Q80U96
1718-6671;0:5,2:0,4:3,5:6,6:2,7:1;1:4,7-3:4,7 Q99JX7,Q3UFB7,P26361,P12023,P70372,Q61510,Q80V62,Q8R0C3,Q6P5F9,P62259 F1MA52,P35739,A0A0G2K3B1,P08592,B5DF91,D4A9N5,A0A0G2K5U0,F7F9X9,Q80U96,P62260
6555-6555;0:0,1:1,2:3,3:2,4:4,6:6;5:5-7:7 Q61510,Q9JLV1,Q8R182,P12023,Q3UFB7,Q80V62,P70372,P62259,P05627,Q64010 D4A9N5,Q5U2U8,A0A0G2K045,P08592,P35739,A0A0G2K5U0,B5DF91,P62260,P17325,Q63768
4230-6673;0:1,1:0,3:3,4:2,5:6,6:7;2:4 Q99JX7,I7HJS2,O70354,P12023,P70372,Q80V62,Q61510,P62259,Q921E6,O88738 F1MA52,Q4KLG6,Q811X3,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,B5DF02,A0A0G2JZ53
4352-8180;0:0,1:1,2:2,4:3,6:6,7:7;3:5 Q99JX7,I7HJS2,Q61510,O70354,Q3UFB7,Q80V62,P70372,P62259,O88738,Q921E6 F1MA52,Q4KLG6,D4A9N5,Q811X3,P35739,A0A0G2K5U0,B5DF91,P62260,A0A0G2JZ53,B5DF02
1718-3707;0:1,2:0,3:2,4:5,5:7,6:4;1:3 Q99JX7,I7HJS2,O70354,P12023,Q3UFB7,P70372,Q61510,Q80V62,Q921E6,O88738 F1MA52,Q4KLG6,Q811X3,P08592,P35739,B5DF91,D4A9N5,A0A0G2K5U0,B5DF02,A0A0G2JZ53
6673-7142;1:0,2:2,3:3,4:4,6:5,7:6;0:1-5:1 Q80V62,Q63844,Q7TSU7,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,P97477 A0A0G2K5U0,P21708,D4A934,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,Q3MHU2
6557-7142;0:0,1:2,2:1,4:5,5:4,6:6; Q3UFB7,Q63844,Q7TSU7,P12023,Q80V62,P70372,P05627,P62259,Q61510,P97477 P35739,P21708,D4A934,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q3MHU2
7155-7166;0:0,2:2,3:4,4:3,5:5,6:6;1:1,7 Q80V62,Q99JX7,O35305,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,P70196 A0A0G2K5U0,F1MA52,F1M8Z6,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,B5DF45
6557-7166;0:0,1:2,3:1,4:5,5:3,6:6;2:7 Q3UFB7,Q99JX7,O35305,P12023,Q80V62,P70372,P05627,P62259,Q61510,P70196 P35739,F1MA52,F1M8Z6,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,B5DF45
6554-7145;0:0,1:2,2:1,4:5,5:4,6:6; Q80V62,P54116,Q925H0,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,Q62108 A0A0G2K5U0,Q5XI04,A0A0G2JTM0,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,P31016
6554-6559;1:1,2:3,3:7,4:4,6:6,7:0;5:5 P51180,Q61510,P12023,Q3UFB7,P39447,P70372,P62259,P28236,Q80V62,P05627 G3V6E0,D4A9N5,P08592,P35739,A0A0G2K2P5,B5DF91,P62260,Q8K4Q9,A0A0G2K5U0,P17325
6555-7155;0:0,1:2,3:1,4:5,5:3,6:6;7:4,7 Q3UFB7,P43275,Q3US17,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q91VE6 P35739,D4A3K5,D3ZY01,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,Q5RJM0
6557-6673;0:1,1:2,2:0,4:6,5:4,6:7;3:5-7:5 Q80V62,Q91VE6,Q3US17,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P43275 A0A0G2K5U0,Q5RJM0,D3ZY01,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,D4A3K5
6156-7155;0:0,2:2,3:3,4:4,5:1,6:5;1:6-7:6,7 Q3UFB7,Q91VE6,Q3US17,P12023,Q61510,P05627,Q80V62,P70372,P62259,P43275 P35739,Q5RJM0,D3ZY01,P08592,D4A9N5,P17325,A0A0G2K5U0,B5DF91,P62260,D4A3K5
4067-6554;0:0,1:3,2:5,4:1,5:2,6:4;3:6 P05480,P52800,A2AGA4,Q80V62,Q61510,P12023,Q3UFB7,P70372,P62259,O35393 Q9WUD9,B2B9A9,D3ZA62,A0A0G2K5U0,D4A9N5,P08592,P35739,B5DF91,P62260,G3V7D4
7157-7169;0:0,2:2,3:3,4:4,5:5,6:6;1:1,7-7:1,7 Q3UFB7,P68369,Q05BC3,P12023,Q61510,P05627,P70372,P62259,Q80V62,P99024 P35739,P68370,M0RDD8,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,P69897
6710-7144;1:0,2:2,3:3,4:4,6:5,7:6;0:1-5:1 Q80V62,Q80TQ2,Q9Z320,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,Q91VR7 A0A0G2K5U0,F1LPJ6,Q6IFW8,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,Q6XVN8
6561-7144;0:0,1:2,2:1,4:5,5:4,6:6; Q3UFB7,Q80TQ2,Q9Z320,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q91VR7 P35739,F1LPJ6,Q6IFW8,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q6XVN8
2903-6710;2:5,3:2,4:3,5:1,6:7,7:6;0:0 Q80V62,Q80TN5,P02340,P12023,Q61510,Q8BZ00,P62259,P70372,Q3UFB7,P05627 A0A0G2K5U0,E9PTT0,P10361,P08592,D4A9N5,D4A7H1,P62260,B5DF91,P35739,P17325
4350-6585;0:5,1:0,2:3,4:2,6:4,7:6; Q99JX7,Q6IFX3,Q61510,Q32M26,Q3UFB7,Q80V62,P70372,P62259,P12023,O70551 F1MA52,Q6IFW2,D4A9N5,Q569A3,P35739,A0A0G2K5U0,B5DF91,P62260,P08592,E9PTN4
6231-6585;0:1,2:2,3:3,4:4,5:0,7:7;1:6-6:5,6 P49452,Q61510,P12023,Q3UFB7,Q80V62,P70372,Q0GGX2,P01108,P05627,P62259 E9PSW8,D4A9N5,P08592,P35739,A0A0G2K5U0,B5DF91,D3Z8I0,P09416,P17325,P62260
4229-4419;0:1,1:0,3:2,4:4,5:6,6:7; Q8BWG8,O35659,Q9CPU9,Q80V62,Q61510,P12023,P70372,P62259,O35864,P55086 P29066,F1LRH2,D4AAE7,A0A0G2K5U0,D4A9N5,P08592,B5DF91,P62260,F7EUU4,Q63645
6671-7142;0:2,1:0,2:1,4:5,6:3,7:6;3:4-5:4 P05627,Q6P549,Q80V62,Q8R1F6,P12023,Q61510,P70372,P62259,Q6P5F9,Q08297 P17325,V9GZ88,A0A0G2K5U0,D4A0C3,P08592,D4A9N5,B5DF91,P62260,Q80U96,B5DF04
6557-6671;0:1,1:0,3:2,4:3,5:6,6:7;2:4 Q3UFB7,Q9D666,Q4FZC9,P12023,Q80V62,P70372,Q61510,P62259,Q6P5F9,Q9Z1E3 P35739,A0A0G2K016,D3ZD24,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,Q80U96,Q63746
2827-6673;0:0,1:1,3:2,4:4,6:6,7:7;2:3 P02340,Q9Z1E3,Q3UFB7,Q4FZC9,P12023,Q61510,P70372,P62259,P05627,Q9D666 P10361,Q63746,P35739,D3ZD24,P08592,D4A9N5,B5DF91,P62260,P17325,A0A0G2K016
2827-7155;0:1,1:0,3:2,4:4,6:5,7:6;2:3 P02340,Q9Z1E3,Q80V62,Q4FZC9,P12023,Q61510,P70372,P62259,P05627,Q9D666 P10361,Q63746,A0A0G2K5U0,D3ZD24,P08592,D4A9N5,B5DF91,P62260,P17325,A0A0G2K016
4352-6558;0:5,1:0,2:2,4:3,6:4,7:6;5:7 Q99JX7,Q8R349,Q61510,Q8VD72,Q3UFB7,Q80V62,P70372,P62259,P12023,Q8BP00 F1MA52,Q4V884,D4A9N5,B1WBT5,P35739,A0A0G2K5U0,B5DF91,P62260,P08592,D4A6J0
3107-6554;0:0,1:1,3:3,4:4,6:6,7:7;2:2-5:5 P22682,Q61510,P24807,P12023,Q80V62,P70372,P62259,Q80ZE3,Q3UFB7,P05627 D3ZV15,D4A9N5,Q07490,P08592,A0A0G2K5U0,B5DF91,P62260,A0A0G2JVW0,P35739,P17325
3783-6554;0:0,2:1,3:4,4:5,5:6,7:7; Q62158,P02340,Q61245,P12023,P70372,Q61510,P62259,Q6PB97,Q3UFB7,Q9WTX6 B5DFI5,P10361,P20909,P08592,B5DF91,D4A9N5,P62260,D4A2L9,P35739,B1WBY1
1276-2699;0:5,1:0,3:3,4:4,6:7,7:6; P02340,Q62158,Q3UFB7,Q61245,P12023,Q61510,Q6PB97,P70372,Q80V62,Q9WTX6 P10361,B5DFI5,P35739,P20909,P08592,D4A9N5,D4A2L9,B5DF91,A0A0G2K5U0,B1WBY1
6673-6710;1:1,2:2,3:3,4:4,6:6,7:7;0:0,5 Q3UFB7,P35762,B8JJ61,P12023,P05627,Q61510,P70372,P62259,Q80V62,P35235 P35739,Q6P9V1,Q6MG46,P08592,P17325,D4A9N5,B5DF91,P62260,A0A0G2K5U0,P41499
6559-6673;0:1,1:2,2:0,4:6,5:3,6:7;7:4 Q3UFB7,P35235,B8JJ61,P12023,Q80V62,P70372,P05627,P62259,Q61510,P35762 P35739,P41499,Q6MG46,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q6P9V1
6557-7155;0:0,1:2,2:1,4:5,5:3,6:6;7:4 Q3UFB7,P62137,Q6A025,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q99JX7 P35739,P62138,D3ZPW4,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,F1MA52
6422-6671;0:1,3:2,4:4,5:6,6:7,7:5;1:0-2:3 Q80V62,B2RWS6,P01575,P12023,Q61510,P70372,P62259,P33896,Q3UFB7,P05627 A0A0G2K5U0,A0A0G2QC09,P70499,P08592,D4A9N5,B5DF91,P62260,D3ZDS9,P35739,P17325
6418-6422;0:0,2:2,3:3,4:4,5:5,6:6;1:1-7:7 Q80V62,O35664,P01575,B2RWS6,P12023,Q61510,P70372,P62259,Q3UFB7,P33896 A0A0G2K5U0,M0R8H7,P70499,A0A0G2QC09,P08592,D4A9N5,B5DF91,P62260,P35739,D3ZDS9
6554-6556;0:0,1:1,2:3,3:2,4:4,6:6;5:5-7:7 Q61510,O35972,Q9D7N6,P12023,Q3UFB7,Q80V62,P70372,P62259,P05627,Q8K2M0 D4A9N5,Q63750,P0C2C1,P08592,P35739,A0A0G2K5U0,B5DF91,P62260,P17325,Q5PQN9
6156-6554;0:0,1:3,2:1,4:5,5:2,6:4;3:6-7:7 Q61510,Q8K2M0,Q9D7N6,Q80V62,P12023,P05627,Q3UFB7,P70372,P62259,O35972 D4A9N5,Q5PQN9,P0C2C1,A0A0G2K5U0,P08592,P17325,P35739,B5DF91,P62260,Q63750
6673-7155;1:0,2:2,3:3,4:4,6:5,7:6;0:1 Q3UFB7,O88522,P97503,P12023,Q61510,P05627,P70372,P62259,Q80V62,O09106 P35739,Q6TMG5,A0A0G2JZE5,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,Q4QQW4
6557-6673;0:1,1:2,3:0,4:6,5:4,6:7; Q3UFB7,O09106,P97503,P12023,Q80V62,P70372,P05627,P62259,Q61510,O88522 P35739,Q4QQW4,A0A0G2JZE5,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q6TMG5
6557-6578;0:0,1:1,2:3,3:2,4:4,6:6;5:5-7:5,7 P05627,P46061,Q91YL3,P12023,Q80V62,Q3UFB7,P70372,P62259,Q61510,Q8CHK4 P17325,F1MAA5,D3ZYQ8,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,D4A9N5,A0A0G2KA75
1718-6157;0:0,2:2,3:5,4:6,5:3,6:1;1:4,7-7:7 Q04207,P28481,Q9R0G6,P12023,Q80V62,P70372,Q61510,Q3UFB7,P05627,P11276 Q7TQN4,F1LRM7,M0RBU0,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P35739,P17325,A0A096P6L8
2827-6560;0:2,1:0,3:1,4:5,6:4,7:6;5:3 P02340,Q9Z1K6,Q80V62,O35544,P12023,Q61510,P70372,P62259,Q3UFB7,Q68FM7 P10361,D3ZJB8,A0A0G2K5U0,F1LR26,P08592,D4A9N5,B5DF91,P62260,P35739,A0A0G2JZC6
6555-8044;0:2,1:1,3:0,4:5,5:4,6:6; Q80V62,P46096,P97952,P12023,Q3UFB7,P70372,Q61510,P62259,P55086,O35864 A0A0G2K5U0,P21707,Q00954,P08592,P35739,B5DF91,D4A9N5,P62260,Q63645,F7EUU4
2699-6156;0:0,1:5,3:2,4:4,5:1,6:6;2:7 Q9WTX6,Q7TMF5,Q8K4D7,Q80V62,P12023,Q61510,Q3UFB7,P70372,P05627,P35492 B1WBY1,G3V782,Q5FX52,A0A0G2K5U0,P08592,D4A9N5,P35739,B5DF91,P17325,P21213
6710-7155;1:0,2:2,3:3,4:4,6:5,7:6;0:1-5:7 Q3UFB7,P46938,Q8BGN6,P12023,Q61510,P05627,P70372,P62259,Q80V62,O09106 P35739,Q2EJA0,D3ZZA9,P08592,D4A9N5,P17325,B5DF91,P62260,A0A0G2K5U0,Q4QQW4
6557-6710;0:1,1:2,3:0,4:6,5:4,6:7;7:5 Q3UFB7,O09106,Q8BGN6,P12023,Q80V62,P70372,P05627,P62259,Q61510,P46938 P35739,Q4QQW4,D3ZZA9,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q2EJA0
4334-6710;0:2,3:5,4:1,5:6,6:3,7:7;1:0 Q3UFB7,P28700,P12023,P02340,Q64441,P70372,Q61510,P62259,Q80V62,P05627 P35739,Q0VJ96,P08592,P10361,Q09128,B5DF91,D4A9N5,P62260,A0A0G2K5U0,P17325
3783-6579;0:0,2:2,3:5,4:4,5:6,6:1; P97477,Q91YK8,Q7TSH8,Q80V62,Q61510,P70372,P62259,P12023,Q3UFB7,P49615 Q3MHU2,O55162,F1LUG5,A0A0G2K5U0,D4A9N5,B5DF91,P62260,P08592,P35739,Q03114
3783-4229;0:7,2:4,3:5,4:3,5:6,7:0;1:1,2-6:1,2 A0A087WSP5,Q3UFB7,P70380,P12023,P70372,Q61510,P62259,Q9Z0M9,Q80V62,Q9CZN7 F1M9D6,P35739,Z4YNI9,P08592,B5DF91,D4A9N5,P62260,F7F5P4,A0A0G2K5U0,Q5U3Z7
3783-4350;0:5,3:6,4:0,5:7,6:2,7:1;1:3,4-2:3 A0A087WSP5,P12023,P70380,P70372,Q61510,P62259,Q80V62,Q9Z0M9,Q9CZN7,Q3UFB7 F1M9D6,P08592,Z4YNI9,B5DF91,D4A9N5,P62260,A0A0G2K5U0,F7F5P4,Q5U3Z7,P35739
7142-7154;0:0,2:2,3:4,4:3,5:5,6:6;1:1,7 Q80V62,P01101,Q8QZT4,P12023,Q61510,P05627,P70372,P62259,Q3UFB7,O70435 A0A0G2K5U0,P12841,A0A0G2JY65,P08592,D4A9N5,P17325,B5DF91,P62260,P35739,P18422
6422-6671;0:1,1:0,4:4,5:6,6:7,7:5;3:2,3 Q8R5L3,Q3UFB7,Q8R015,P12023,Q6P5F9,Q61510,P62259,Q8VED2,Q80V62,P70372 A0A0G2KA50,P35739,B2GV52,P08592,Q80U96,D4A9N5,P62260,G3V6R9,A0A0G2K5U0,B5DF91
6585-7144;0:0,1:2,3:1,4:5,5:3,6:6;7:4 Q3UFB7,P01108,A2RT67,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q91VR7 P35739,P09416,D4A2H4,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,Q6XVN8
6156-6673;0:1,2:2,3:4,4:3,5:0,6:6;1:5,7-7:7 Q3UFB7,Q9D0T1,Q8BG92,P12023,P05627,Q61510,Q80V62,P70372,Q91VN6,P62259 P35739,P55770,A6JUQ6,P08592,P17325,D4A9N5,A0A0G2K5U0,B5DF91,B2RYL8,P62260
6556-6578;0:0,1:1,2:2,3:3,4:4,6:6;5:5,7 P05627,F8VQ87,Q9JJ06,P12023,Q80V62,Q3UFB7,P70372,P62259,Q61510,Q6VNS1 P17325,D4ABN8,Q9JJ05,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,D4A9N5,Q03351
6156-7166;0:0,2:2,3:3,4:4,5:1,6:5;1:6 Q80V62,F8VQ87,Q9JJ06,P12023,Q61510,P05627,Q3UFB7,P70372,P62259,Q6VNS1 A0A0G2K5U0,D4ABN8,Q9JJ05,P08592,D4A9N5,P17325,P35739,B5DF91,P62260,Q03351
6578-6673;0:1,1:2,2:0,4:6,5:4,6:7;7:5 Q3UFB7,E9PYG6,Q9R0X2,P12023,Q80V62,P70372,Q61510,P62259,P05627,O35598 P35739,G3V9H0,D3ZW34,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,A0A0G2K562
6555-6556;0:0,1:1,2:2,3:3,4:4,6:6;5:5-7:5 Q61510,Q99PT1,Q2TUM3,P12023,Q80V62,Q3UFB7,P70372,P62259,P05627,Q6P5B5 D4A9N5,Q5XI73,D3ZIP1,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,P17325,B1H2A6
6156-7155;0:0,2:2,3:3,4:4,5:1,6:5;1:6 Q80V62,Q6P5B5,Q2TUM3,P12023,Q61510,P05627,Q3UFB7,P70372,P62259,Q99PT1 A0A0G2K5U0,B1H2A6,D3ZIP1,P08592,D4A9N5,P17325,P35739,B5DF91,P62260,Q5XI73
7142-7167;0:0,2:2,3:4,4:3,5:5,6:6;1:1,7 Q80V62,Q99J56,Q9R0R1,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,P27773 A0A0G2K5U0,F7FNS3,D4ADK7,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,A0A0H2UHM5
6554-6578;0:0,2:2,3:3,4:6,6:4,7:7;1:1,5-5:5 P12023,P05627,A2RRY8,Q3UFB7,Q80V62,P70372,P62259,Q3ULF4,Q61532,Q61510 P08592,P17325,A0A0G2K8X4,P35739,A0A0G2K5U0,B5DF91,P62260,Q7TT47,P27704,D4A9N5
1722-2699;0:0,2:3,3:1,4:6,5:4,6:5;7:7 Q99JX7,P48301,Q99NC0,P12023,Q3UFB7,P70372,Q61510,Q80V62,P11276,A0A0R4IZY5 F1MA52,B5DF69,A0A0G2K772,P08592,P35739,B5DF91,D4A9N5,A0A0G2K5U0,A0A096P6L8,F1M665
2827-3783;1:0,3:2,4:4,5:7,6:3,7:5; Q3UFB7,P11276,Q99NC0,P12023,Q61510,A0A0R4IZY5,P70372,P62259,Q62158,P02340 P35739,A0A096P6L8,A0A0G2K772,P08592,D4A9N5,F1M665,B5DF91,P62260,B5DFI5,P10361
1276-2699;0:1,1:0,3:3,4:4,6:7,7:6; P02340,Q62158,Q3UFB7,Q99NC0,P12023,Q61510,A0A0R4IZY5,P70372,P11276,Q80V62 P10361,B5DFI5,P35739,A0A0G2K772,P08592,D4A9N5,F1M665,B5DF91,A0A096P6L8,A0A0G2K5U0
2356-6554;0:0,2:1,3:3,4:4,5:6,7:7;6:5 A2AKB9,Q61510,Q0VBL1,P12023,Q80V62,P70372,P62259,B2RRL2,Q3UFB7,P05627 D4A8G6,D4A9N5,F1LVC4,P08592,A0A0G2K5U0,B5DF91,P62260,M0R5M5,P35739,P17325
1888-6556;0:0,2:2,3:1,4:5,5:4,6:6;1:7 P39688,P35456,Q3UHN9,Q80V62,P12023,Q61510,P70372,P62259,Q3UFB7,P27641 Q62844,M0R3P2,Q02353,A0A0G2K5U0,P08592,D4A9N5,B5DF91,P62260,P35739,G3V817
6559-7157;0:0,1:2,3:1,4:5,5:4,6:6;7:3 Q3UFB7,P60766,Q80UW5,P12023,Q80V62,P70372,Q61510,P62259,P05627,Q921E6 P35739,Q8CFN2,D3Z837,P08592,A0A0G2K5U0,B5DF91,D4A9N5,P62260,P17325,B5DF02
6559-6710;0:1,1:2,2:0,4:6,5:4,6:7;3:5-7:3 Q80V62,Q921E6,Q80UW5,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,P60766 A0A0G2K5U0,B5DF02,D3Z837,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,Q8CFN2
6157-7157;0:0,2:2,3:4,4:3,5:1,6:5;1:6-7:6 Q3UFB7,Q921E6,Q80UW5,P12023,P05627,Q61510,Q80V62,P70372,P62259,P60766 P35739,B5DF02,D3Z837,P08592,P17325,D4A9N5,A0A0G2K5U0,B5DF91,P62260,Q8CFN2
