2827-6583;0:3,1:0,3:1,4:5,6:4,7:6;2:7 P02340,G3X9H5,Q3UFB7,P42866,P12023,Q61510,P70372,P62259,Q80V62,O35864 P10361,G3V9P7,P35739,P33535,P08592,D4A9N5,B5DF91,P62260,A0A0G2K5U0,F7EUU4
7143-7155;0:0,2:2,3:4,4:3,5:5,6:6;1:1 Q80V62,P04202,Q8R0S6,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,P67871 A0A0G2K5U0,P17246,P0C5J5,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,P67874
6561-8868;0:0,1:2,3:1,4:4,5:3,6:5;2:6 Q80V62,Q9CQ60,Q9D7I5,P12023,Q3UFB7,P70372,Q61510,P62259,Q60631,A0A1W2P7D5 A0A0G2K5U0,G3V8D5,Q5I0D5,P08592,P35739,B5DF91,D4A9N5,P62260,P62994,Q5BK53
6156-6231;0:1,1:3,2:0,4:6,5:2,6:4;3:7 P05627,Q6P549,Q8BVZ1,Q80V62,P12023,Q61510,Q3UFB7,P70372,O35732,P01108 P17325,V9GZ88,M0R7Z9,A0A0G2K5U0,P08592,D4A9N5,P35739,B5DF91,C0H5Y5,P09416
6554-6671;0:1,1:2,3:0,4:6,5:3,6:7;2:4-7:5 Q80V62,Q3U487,Q3V2J9,P12023,Q3UFB7,P70372,Q61510,P62259,P01108,Q5SSH7 A0A0G2K5U0,F1LVZ9,D3ZBW4,P08592,P35739,B5DF91,D4A9N5,P62260,P09416,D3ZG78
1397-2200;0:1,2:0,3:3,4:5,5:7,6:4;1:2-7:6 P02340,Q3U487,Q3V2J9,P12023,Q80V62,Q3UFB7,Q61510,P70372,P27641,Q5SSH7 P10361,F1LVZ9,D3ZBW4,P08592,A0A0G2K5U0,P35739,D4A9N5,B5DF91,G3V817,D3ZG78
6555-6555;0:0,1:1,2:3,3:2,4:4,6:6;5:5,7-7:7 Q61510,Q9QUI0,Q8K5A4,P12023,Q3UFB7,Q80V62,P70372,P62259,P05627,E9Q912 D4A9N5,P61589,D3ZA36,P08592,P35739,A0A0G2K5U0,B5DF91,P62260,P17325,F1M7Y3
6156-6555;0:0,1:3,2:1,3:5,5:2,6:4;4:6-7:6,7 Q61510,E9Q912,Q8K5A4,Q80V62,P12023,P05627,Q3UFB7,P70372,P62259,Q9QUI0 D4A9N5,F1M7Y3,D3ZA36,A0A0G2K5U0,P08592,P17325,P35739,B5DF91,P62260,P61589
6559-6561;0:0,1:1,2:2,3:3,4:4,6:6;5:5,7-7:5,7 P05627,P35235,Q80XZ4,P12023,Q80V62,Q3UFB7,P70372,P62259,Q61510,P42227 P17325,P41499,D3ZIM3,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,D4A9N5,P52631
6157-6561;0:0,1:2,2:1,3:5,5:3,6:4;4:6,7-7:6,7 Q61510,P35235,Q80XZ4,Q80V62,P12023,P05627,Q3UFB7,P70372,P62259,P42227 D4A9N5,P41499,D3ZIM3,A0A0G2K5U0,P08592,P17325,P35739,B5DF91,P62260,P52631
6558-8043;0:2,1:0,3:1,4:4,5:5,6:6;2:7 Q80V62,Q3UFS0,Q3UW41,P12023,Q3UFB7,P70372,Q61510,P62259,P32443,P70196 A0A0G2K5U0,F1M8P2,Q6IE41,P08592,P35739,B5DF91,D4A9N5,P62260,G3V6T9,B5DF45
6168-6671;0:1,2:2,3:3,4:4,5:0,6:6;1:7 Q80V62,Q8BYA0,Q9WUQ7,P12023,P05627,Q61510,Q3UFB7,P70372,Q91XA2,P62259 A0A0G2K5U0,F1M1D5,D3ZNX3,P08592,P17325,D4A9N5,P35739,B5DF91,D4AEL2,P62260
6578-6671;0:1,1:2,2:0,4:6,5:3,6:7;7:4 Q3UFB7,Q8BYA0,Q9WUQ7,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q91XA2 P35739,F1M1D5,D3ZNX3,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,D4AEL2
6671-7142;0:1,1:0,2:2,3:3,6:5,7:6;4:4-5:7 P05627,P61460,Q80V62,Q6P1I3,P12023,Q61510,P70372,P62259,O70551,G3X8R1 P17325,A0A0G2K6M8,A0A0G2K5U0,D3ZH50,P08592,D4A9N5,B5DF91,P62260,E9PTN4,B2RYG4
2200-6671;0:0,1:1,4:3,5:2,6:5,7:6;2:7-3:4,7 Q7TMB8,Q80V62,P12023,Q99PJ1,P70372,Q3UFB7,Q99PF4,Q61510,P25911,P62259 D4A8H8,A0A0G2K5U0,P08592,F1LXN4,B5DF91,P35739,F1LPE5,D4A9N5,Q07014,P62260
4419-6560;0:3,1:0,2:5,4:1,6:4,7:6; Q62108,P61168,Q3UFB7,Q9QYM9,Q61510,P12023,P70372,P62259,Q80V62,Q8CJG0 P31016,P61169,P35739,A0A0G2JZU6,D4A9N5,P08592,B5DF91,P62260,A0A0G2K5U0,F1LRP7
1888-6559;0:0,2:3,3:1,4:5,5:4,6:6; P39688,P35456,Q812F8,Q3UFB7,P12023,Q61510,P70372,P62259,Q80V62,Q60932 Q62844,M0R3P2,B2GV39,P35739,P08592,D4A9N5,B5DF91,P62260,A0A0G2K5U0,Q9Z2L0
4419-6579;0:3,1:0,2:5,4:1,6:4,7:6;3:2-5:7 O35864,P55086,Q80V62,P24622,Q61510,P12023,P70372,P62259,Q3UFB7,P23927 F7EUU4,Q63645,A0A0G2K5U0,P24623,D4A9N5,P08592,B5DF91,P62260,P35739,P23928
6555-6708;0:1,1:2,3:0,4:6,5:4,6:7;7:3 Q80V62,Q64213,Q8VI51,P12023,Q3UFB7,P70372,Q61510,P62259,P05627,Q9CXK9 A0A0G2K5U0,F1LSC3,D4A2I9,P08592,P35739,B5DF91,D4A9N5,P62260,P17325,D3ZTA8
6708-7155;1:0,2:2,3:4,4:3,6:5,7:6;0:1 Q80V62,Q9CXK9,Q8VI51,P12023,P05627,Q61510,P70372,P62259,Q3UFB7,Q64213 A0A0G2K5U0,D3ZTA8,D4A2I9,P08592,P17325,D4A9N5,B5DF91,P62260,P35739,F1LSC3
2699-4229;0:0,3:1,4:5,5:4,6:3,7:7;1:6-2:2,6 Q80V62,Q9WTX6,O35448,P12023,Q61510,Q3UFB7,P70372,Q64702,P97377,P62259 A0A0G2K5U0,B1WBY1,O70489,P08592,D4A9N5,P35739,B5DF91,B2GUY1,Q6P751,P62260
4165-8044;0:2,1:0,2:4,4:1,6:5,7:3;3:6,7-5:6 P60710,Q80V62,Q91X86,Q3UFB7,Q61510,P12023,P70372,Q9R1C8,P62259,O35864 P60711,A0A0G2K5U0,Q6AYS5,P35739,D4A9N5,P08592,B5DF91,P31388,P62260,F7EUU4
6555-7167;0:0,1:2,3:1,4:5,5:4,6:6; Q80V62,Q9CX34,Q8C5V5,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,Q9CZN7 A0A0G2K5U0,B0BN85,F1M8Z5,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,Q5U3Z7
6561-7155;0:0,1:2,3:1,4:5,5:4,6:6;2:7 Q80V62,Q60932,Q61907,P12023,Q3UFB7,P70372,P05627,P62259,Q61510,O35593 A0A0G2K5U0,Q9Z2L0,Q08388,P08592,P35739,B5DF91,P17325,P62260,D4A9N5,Q4V8E2
6157-7155;0:0,1:1,2:2,3:3,4:4,6:5;5:6,7-7:6 Q3UFB7,Q60932,Q61907,Q80V62,P12023,Q61510,P05627,P70372,P62259,O35593 P35739,Q9Z2L0,Q08388,A0A0G2K5U0,P08592,D4A9N5,P17325,B5DF91,P62260,Q4V8E2
4419-4419;0:4,1:1,2:6,4:0,6:2,7:7;3:3 P60710,Q9CQF7,Q3UFB7,Q5SP85,Q61510,P12023,P70372,P62259,P62137,O35942 P60711,D3ZX38,P35739,D3ZMD4,D4A9N5,P08592,B5DF91,P62260,P62138,G3V6L2
2200-6671;0:0,1:1,4:3,5:2,6:5,7:6;2:4,7-3:4,7 P62137,Q80V62,P12023,Q5SP85,P70372,Q3UFB7,O35942,Q61510,Q01853,P62259 P62138,A0A0G2K5U0,P08592,D3ZMD4,B5DF91,P35739,G3V6L2,D4A9N5,P46462,P62260
2352-6557;0:0,2:1,3:2,4:4,5:6,6:5; Q8BJU0,P47212,O88854,P12023,Q3UFB7,P70372,P62259,Q61510,Q80V62,P21279 O70593,P10683,O08726,P08592,P35739,B5DF91,P62260,D4A9N5,A0A0G2K5U0,D4AE68
3725-6671;0:2,1:5,4:0,5:6,6:1,7:4;2:7-3:7 Q80V62,Q9WTX6,P12023,G5E872,Q3UFB7,P70372,Q8VEJ3,Q61510,P05627,P62259 A0A0G2K5U0,B1WBY1,P08592,M0RA44,P35739,B5DF91,D4ADQ6,D4A9N5,P17325,P62260
6556-6671;0:1,1:2,2:0,4:6,5:3,6:7;3:5 Q3UFB7,Q7TQK5,Q61467,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q80YR4 P35739,Q5BJT7,D3ZMJ5,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,D3ZR64
6554-6671;0:1,1:2,2:0,4:6,5:4,6:7;3:5-7:3 Q3UFB7,Q80YR4,Q61467,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q7TQK5 P35739,D3ZR64,D3ZMJ5,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,Q5BJT7
6156-7169;0:0,2:2,3:4,4:3,5:1,6:5;1:6,7 Q80V62,P62484,O35674,P12023,P05627,Q61510,Q3UFB7,P70372,P62259,Q9JIF7 A0A0G2K5U0,F1LYA6,D3ZPM7,P08592,P17325,D4A9N5,P35739,B5DF91,P62260,P23514
6554-7169;0:0,1:2,2:1,4:5,5:4,6:6;3:7-7:3 Q3UFB7,P62484,O35674,P12023,Q80V62,P70372,P05627,P62259,Q61510,Q9JIF7 P35739,F1LYA6,D3ZPM7,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,P23514
3783-6578;1:7,2:2,4:4,5:6,6:1,7:0;0:3-3:5 D3YXF5,Q61510,Q6ZPL9,Q80V62,P70372,P62259,P12023,Q60754,Q3UFB7,P05627 A0A0G2K7X7,D4A9N5,D3ZX56,A0A0G2K5U0,B5DF91,P62260,P08592,M0R9F7,P35739,P17325
6560-6671;0:1,1:2,2:0,4:6,5:3,6:7;3:4-7:5 Q80V62,P25118,Q8CIZ9,P12023,Q3UFB7,P70372,Q61510,P62259,P01108,Q61462 A0A0G2K5U0,A0A0G2JSU9,M0R934,P08592,P35739,B5DF91,D4A9N5,P62260,P09416,Q62737
4229-7156;0:0,1:2,3:5,4:1,5:4,6:6;2:3,7-7:7 P63001,Q61462,Q8CIZ9,P12023,P70372,Q80V62,Q61510,P62259,P05627,P25118 Q6RUV5,Q62737,M0R934,P08592,B5DF91,A0A0G2K5U0,D4A9N5,P62260,P17325,A0A0G2JSU9
4229-6578;0:0,1:2,3:5,4:1,5:4,6:6; Q8C253,Q8BH70,Q6EBV9,Q80V62,Q61510,P12023,P70372,P62259,Q3UFB7,P28741 P08699,B1WBR8,D4ABD5,A0A0G2K5U0,D4A9N5,P08592,B5DF91,P62260,P35739,F1LQZ3
6559-6580;0:0,1:1,2:2,3:3,4:4,6:6;5:5 Q61510,Q9WTX6,Q8VEJ3,P12023,Q80V62,Q3UFB7,P70372,P62259,P05627,F6RPJ9 D4A9N5,B1WBY1,D4ADQ6,P08592,A0A0G2K5U0,P35739,B5DF91,P62260,P17325,P35559
6168-6559;0:0,1:2,2:1,4:5,5:3,6:4;3:6 Q61510,F6RPJ9,Q8VEJ3,Q80V62,P12023,P05627,Q3UFB7,P70372,P62259,Q9WTX6 D4A9N5,P35559,D4ADQ6,A0A0G2K5U0,P08592,P17325,P35739,B5DF91,P62260,B1WBY1
4419-6579;0:3,1:0,2:5,4:1,6:4,7:6;3:2 P60710,Q9CQF7,Q3UFB7,A2ANU3,Q61510,P12023,P70372,P62259,Q80V62,Q99JY0 P60711,D3ZX38,P35739,Q58DZ9,D4A9N5,P08592,B5DF91,P62260,A0A0G2K5U0,Q60587
2703-6671;0:1,1:0,3:2,4:4,6:6,7:5;2:3,7-5:7 P11276,Q80V62,Q9JLI2,Q3UFB7,P12023,Q61510,P70372,O88207,P05627,P62259 A0A096P6L8,A0A0G2K5U0,Q9JI04,P35739,P08592,D4A9N5,B5DF91,G3V763,P17325,P62260
6156-7157;0:0,1:1,2:2,3:3,4:4,6:5;5:6,7 Q80V62,Q9CQU3,P28662,Q3UFB7,P12023,P05627,Q61510,P70372,P62259,P51150 A0A0G2K5U0,Q498C8,Q5PPK1,P35739,P08592,P17325,D4A9N5,B5DF91,P62260,P09527
6554-7157;0:0,1:2,3:1,4:5,5:3,6:6;2:7-7:4 Q3UFB7,Q9CQU3,P28662,P12023,Q80V62,P70372,P05627,P62259,Q61510,P51150 P35739,Q498C8,Q5PPK1,P08592,A0A0G2K5U0,B5DF91,P17325,P62260,D4A9N5,P09527
2699-8044;0:2,3:1,4:4,5:0,6:5,7:3;1:6-2:6,7 Q80V62,Q9WTX6,B1ATY8,P12023,Q61510,Q3UFB7,P70372,O55057,P62259,O35864 A0A0G2K5U0,B1WBY1,M0R4K4,P08592,D4A9N5,P35739,B5DF91,D3ZRD3,P62260,F7EUU4
6555-7154;0:0,1:1,3:2,4:3,5:5,6:6;2:4-7:4 Q80V62,P52479,A2AJA9,P12023,Q3UFB7,P70372,Q61510,P62259,Q6P5F9,Q8CHS8 A0A0G2K5U0,Q3KR59,D3ZTF0,P08592,P35739,B5DF91,D4A9N5,P62260,Q80U96,Q4V794
2200-4229;0:4,1:0,3:1,4:5,6:7,7:3;5:2,6 O88342,Q3UFB7,P12023,Q8C119,Q80V62,P70372,Q99P58,Q61510,P49817,P62259 Q5RKI0,P35739,P08592,D4A6W5,A0A0G2K5U0,B5DF91,Q99P74,D4A9N5,Q2IBC6,P62260
1627-1631;0:0,1:1,2:5,5:2,6:6,7:7; Q9D771,Q9JLN9,Q3UFB7,Q8K595,P12023,Q61510,Q8R4F0,P62259,Q9CTG6,P60710 Q66H28,P42346,P35739,Q499S1,P08592,D4A9N5,E9PT54,P62260,F1MAA4,P60711
6555-6555;0:0,1:1,2:3,3:2,4:4,6:6;5:5,7 Q61510,Q9JLV1,Q9QZ10,P12023,Q3UFB7,Q80V62,P70372,P62259,P05627,Q8K2D3 D4A9N5,Q5U2U8,D3ZXN8,P08592,P35739,A0A0G2K5U0,B5DF91,P62260,P17325,F1M7Z1
6156-6555;0:0,1:3,2:1,3:5,5:2,6:4;4:6-7:6 Q61510,Q8K2D3,Q9QZ10,Q80V62,P12023,P05627,Q3UFB7,P70372,P62259,Q9JLV1 D4A9N5,F1M7Z1,D3ZXN8,A0A0G2K5U0,P08592,P17325,P35739,B5DF91,P62260,Q5U2U8
